,index,subject,dataset,idv label,group label,size,size of pre,size of next,dist to pre,dist to next,gap,pre gap,next gap
596,597,verse258,train,6,1,14602,,17458,,16.55294535724685,16.55294535724685,,17.204650534085253
597,598,verse258,train,7,1,17458,14602,23302,16.55294535724685,17.204650534085253,17.204650534085253,16.55294535724685,20.97617696340303
598,599,verse258,train,8,2,23302,17458,24426,17.204650534085253,20.97617696340303,20.97617696340303,17.204650534085253,21.863211109075447
599,600,verse258,train,9,2,24426,23302,23802,20.97617696340303,21.863211109075447,21.863211109075447,20.97617696340303,21.236760581595302
600,601,verse258,train,10,2,23802,24426,25362,21.863211109075447,21.236760581595302,21.236760581595302,21.863211109075447,22.22611077089287
601,602,verse258,train,11,2,25362,23802,27448,21.236760581595302,22.22611077089287,22.22611077089287,21.236760581595302,23.108440016582687
602,603,verse258,train,12,2,27448,25362,30042,22.22611077089287,23.108440016582687,23.108440016582687,22.22611077089287,23.108440016582687
603,604,verse258,train,13,2,30042,27448,31394,23.108440016582687,23.108440016582687,23.108440016582687,23.108440016582687,23.021728866442675
604,605,verse258,train,14,2,31394,30042,33128,23.108440016582687,23.021728866442675,23.021728866442675,23.108440016582687,24.1039415863879
605,606,verse258,train,15,2,33128,31394,36084,23.021728866442675,24.1039415863879,24.1039415863879,23.021728866442675,25.079872407968907
606,607,verse258,train,16,2,36084,33128,41216,24.1039415863879,25.079872407968907,25.079872407968907,24.1039415863879,28.0178514522438
607,608,verse258,train,17,2,41216,36084,46844,25.079872407968907,28.0178514522438,28.0178514522438,25.079872407968907,32.0
608,609,verse258,train,18,2,46844,41216,52602,28.0178514522438,32.0,32.0,28.0178514522438,
609,610,verse258,train,19,2,52602,46844,,32.0,,,32.0,
610,611,verse259,train,20,3,57650,,56548,,33.19638534539566,33.19638534539566,,33.25657829663178
611,612,verse259,train,21,3,56548,57650,69166,33.19638534539566,33.25657829663178,33.25657829663178,33.19638534539566,34.713109915419565
612,613,verse259,train,22,3,69166,56548,67310,33.25657829663178,34.713109915419565,34.713109915419565,33.25657829663178,32.07802986469088
613,614,verse259,train,23,3,67310,69166,71328,34.713109915419565,32.07802986469088,32.07802986469088,34.713109915419565,
614,615,verse259,train,24,3,71328,67310,,32.07802986469088,,,32.07802986469088,
615,616,verse261,train,7,1,16828,,25910,,20.09975124224178,20.09975124224178,,22.825424421026653
616,617,verse261,train,8,2,25910,16828,26512,20.09975124224178,22.825424421026653,22.825424421026653,20.09975124224178,24.73863375370596
617,618,verse261,train,9,2,26512,25910,25540,22.825424421026653,24.73863375370596,24.73863375370596,22.825424421026653,23.790754506740637
618,619,verse261,train,10,2,25540,26512,27618,24.73863375370596,23.790754506740637,23.790754506740637,24.73863375370596,22.64950330581225
619,620,verse261,train,11,2,27618,25540,28738,23.790754506740637,22.64950330581225,22.64950330581225,23.790754506740637,23.68543856465402
620,621,verse261,train,12,2,28738,27618,30114,22.64950330581225,23.68543856465402,23.68543856465402,22.64950330581225,23.366642891095847
621,622,verse261,train,13,2,30114,28738,31776,23.68543856465402,23.366642891095847,23.366642891095847,23.68543856465402,24.1039415863879
622,623,verse261,train,14,2,31776,30114,33754,23.366642891095847,24.1039415863879,24.1039415863879,23.366642891095847,24.186773244895647
623,624,verse261,train,15,2,33754,31776,37482,24.1039415863879,24.186773244895647,24.186773244895647,24.1039415863879,27.09243436828813
624,625,verse261,train,16,2,37482,33754,13784,24.186773244895647,27.09243436828813,27.09243436828813,24.186773244895647,25.768197453450252
625,626,verse261,train,17,2,13784,37482,45158,27.09243436828813,25.768197453450252,25.768197453450252,27.09243436828813,27.16615541441225
626,627,verse261,train,18,2,45158,13784,46268,25.768197453450252,27.16615541441225,27.16615541441225,25.768197453450252,31.064449134018133
627,628,verse261,train,19,2,46268,45158,56160,27.16615541441225,31.064449134018133,31.064449134018133,27.16615541441225,33.0
628,629,verse261,train,20,3,56160,46268,61904,31.064449134018133,33.0,33.0,31.064449134018133,33.97057550292606
629,630,verse261,train,21,3,61904,56160,66582,33.0,33.97057550292606,33.97057550292606,33.0,35.52463933666322
630,631,verse261,train,22,3,66582,61904,73088,33.97057550292606,35.52463933666322,35.52463933666322,33.97057550292606,36.02776706930364
631,632,verse261,train,23,3,73088,66582,73300,35.52463933666322,36.02776706930364,36.02776706930364,35.52463933666322,32.57299494980466
632,633,verse261,train,24,3,73300,73088,73782,36.02776706930364,32.57299494980466,32.57299494980466,36.02776706930364,
633,634,verse261,train,25,3,73782,73300,,32.57299494980466,,,32.57299494980466,
634,635,verse262,train,5,1,11300,,12094,,14.594519519326424,14.594519519326424,,17.916472867168917
635,636,verse262,train,6,1,12094,11300,14984,14.594519519326424,17.916472867168917,17.916472867168917,14.594519519326424,18.411952639521967
636,637,verse262,train,7,1,14984,12094,19864,17.916472867168917,18.411952639521967,18.411952639521967,17.916472867168917,20.42057785666214
637,638,verse262,train,8,2,19864,14984,21390,18.411952639521967,20.42057785666214,20.42057785666214,18.411952639521967,22.360679774997898
638,639,verse262,train,9,2,21390,19864,19908,20.42057785666214,22.360679774997898,22.360679774997898,20.42057785666214,20.199009876724155
639,640,verse262,train,10,2,19908,21390,20006,22.360679774997898,20.199009876724155,20.199009876724155,22.360679774997898,21.307275752662516
640,641,verse262,train,11,2,20006,19908,21542,20.199009876724155,21.307275752662516,21.307275752662516,20.199009876724155,22.40535650240808
641,642,verse262,train,12,2,21542,20006,23842,21.307275752662516,22.40535650240808,22.40535650240808,21.307275752662516,23.043437243605826
642,643,verse262,train,13,2,23842,21542,26236,22.40535650240808,23.043437243605826,23.043437243605826,22.40535650240808,24.020824298928627
643,644,verse262,train,14,2,26236,23842,27912,23.043437243605826,24.020824298928627,24.020824298928627,23.043437243605826,25.03996805109783
644,645,verse262,train,15,2,27912,26236,29876,24.020824298928627,25.03996805109783,25.03996805109783,24.020824298928627,25.25866188063018
645,646,verse262,train,16,2,29876,27912,33020,25.03996805109783,25.25866188063018,25.25866188063018,25.03996805109783,28.460498941515414
646,647,verse262,train,17,2,33020,29876,36296,25.25866188063018,28.460498941515414,28.460498941515414,25.25866188063018,29.427877939124322
647,648,verse262,train,18,2,36296,33020,41030,28.460498941515414,29.427877939124322,29.427877939124322,28.460498941515414,32.55764119219941
648,649,verse262,train,19,2,41030,36296,47372,29.427877939124322,32.55764119219941,32.55764119219941,29.427877939124322,34.785054261852174
649,650,verse262,train,20,3,47372,41030,50898,32.55764119219941,34.785054261852174,34.785054261852174,32.55764119219941,33.97057550292606
650,651,verse262,train,21,3,50898,47372,55608,34.785054261852174,33.97057550292606,33.97057550292606,34.785054261852174,34.77067730142742
651,652,verse262,train,22,3,55608,50898,54442,33.97057550292606,34.77067730142742,34.77067730142742,33.97057550292606,32.03123475609393
652,653,verse262,train,23,3,54442,55608,54704,34.77067730142742,32.03123475609393,32.03123475609393,34.77067730142742,
653,654,verse262,train,24,3,54704,54442,,32.03123475609393,,,32.03123475609393,
654,655,verse265,train,7,1,17460,,21987,,18.466185312619388,18.466185312619388,,19.924858845171276
655,656,verse265,train,8,2,21987,17460,20886,18.466185312619388,19.924858845171276,19.924858845171276,18.466185312619388,20.149441679609886
656,657,verse265,train,9,2,20886,21987,20440,19.924858845171276,20.149441679609886,20.149441679609886,19.924858845171276,20.248456731316587
657,658,verse265,train,10,2,20440,20886,21680,20.149441679609886,20.248456731316587,20.248456731316587,20.149441679609886,20.639767440550294
658,659,verse265,train,11,2,21680,20440,24334,20.248456731316587,20.639767440550294,20.639767440550294,20.248456731316587,22.360679774997898
659,660,verse265,train,12,2,24334,21680,25337,20.639767440550294,22.360679774997898,22.360679774997898,20.639767440550294,22.20360331117452
660,661,verse265,train,13,2,25337,24334,27878,22.360679774997898,22.20360331117452,22.20360331117452,22.360679774997898,22.02271554554524
661,662,verse265,train,14,2,27878,25337,29072,22.20360331117452,22.02271554554524,22.02271554554524,22.20360331117452,24.020824298928627
662,663,verse265,train,15,2,29072,27878,30752,22.02271554554524,24.020824298928627,24.020824298928627,22.02271554554524,24.186773244895647
663,664,verse265,train,16,2,30752,29072,33411,24.020824298928627,24.186773244895647,24.186773244895647,24.020824298928627,24.20743687382041
664,665,verse265,train,17,2,33411,30752,36091,24.186773244895647,24.20743687382041,24.20743687382041,24.186773244895647,26.095976701399778
665,666,verse265,train,18,2,36091,33411,42244,24.20743687382041,26.095976701399778,26.095976701399778,24.20743687382041,24.041630560342615
666,667,verse265,train,19,2,42244,36091,39081,26.095976701399778,24.041630560342615,24.041630560342615,26.095976701399778,27.910571473905726
667,668,verse265,train,20,3,39081,42244,49638,24.041630560342615,27.910571473905726,27.910571473905726,24.041630560342615,32.155870381627054
668,669,verse265,train,21,3,49638,39081,54808,27.910571473905726,32.155870381627054,32.155870381627054,27.910571473905726,31.160872901765767
669,670,verse265,train,22,3,54808,49638,59693,32.155870381627054,31.160872901765767,31.160872901765767,32.155870381627054,28.442925306655784
670,671,verse265,train,23,3,59693,54808,60615,31.160872901765767,28.442925306655784,28.442925306655784,31.160872901765767,
671,672,verse265,train,24,3,60615,59693,,28.442925306655784,,,28.442925306655784,
672,673,verse266,val,8,2,25102,,24106,,17.4928556845359,17.4928556845359,,20.223748416156685
673,674,verse266,val,9,2,24106,25102,23725,17.4928556845359,20.223748416156685,20.223748416156685,17.4928556845359,19.72308292331602
674,675,verse266,val,10,2,23725,24106,23991,20.223748416156685,19.72308292331602,19.72308292331602,20.223748416156685,21.118712081942874
675,676,verse266,val,11,2,23991,23725,27296,19.72308292331602,21.118712081942874,21.118712081942874,19.72308292331602,24.06241883103193
676,677,verse266,val,12,2,27296,23991,30409,21.118712081942874,24.06241883103193,24.06241883103193,21.118712081942874,22.825424421026653
677,678,verse266,val,13,2,30409,27296,32836,24.06241883103193,22.825424421026653,22.825424421026653,24.06241883103193,24.08318915758459
678,679,verse266,val,14,2,32836,30409,35834,22.825424421026653,24.08318915758459,24.08318915758459,22.825424421026653,24.1039415863879
679,680,verse266,val,15,2,35834,32836,39333,24.08318915758459,24.1039415863879,24.1039415863879,24.08318915758459,24.041630560342615
680,681,verse266,val,16,2,39333,35834,41757,24.1039415863879,24.041630560342615,24.041630560342615,24.1039415863879,24.020824298928627
681,682,verse266,val,17,2,41757,39333,48159,24.041630560342615,24.020824298928627,24.020824298928627,24.041630560342615,27.16615541441225
682,683,verse266,val,18,2,48159,41757,52778,24.020824298928627,27.16615541441225,27.16615541441225,24.020824298928627,27.23967694375247
683,684,verse266,val,19,2,52778,48159,62396,27.16615541441225,27.23967694375247,27.23967694375247,27.16615541441225,28.5657137141714
684,685,verse266,val,20,3,62396,52778,64273,27.23967694375247,28.5657137141714,28.5657137141714,27.23967694375247,28.879058156387302
685,686,verse266,val,21,3,64273,62396,71277,28.5657137141714,28.879058156387302,28.879058156387302,28.5657137141714,29.49576240750525
686,687,verse266,val,22,3,71277,64273,70428,28.879058156387302,29.49576240750525,29.49576240750525,28.879058156387302,28.705400188814647
687,688,verse266,val,23,3,70428,71277,77828,29.49576240750525,28.705400188814647,28.705400188814647,29.49576240750525,
688,689,verse266,val,24,3,77828,70428,,28.705400188814647,,,28.705400188814647,
689,690,verse267,train,8,2,17989,,17227,,21.047565179849187,21.047565179849187,,21.02379604162864
690,691,verse267,train,9,2,17227,17989,16696,21.047565179849187,21.02379604162864,21.02379604162864,21.047565179849187,20.8806130178211
691,692,verse267,train,10,2,16696,17227,16592,21.02379604162864,20.8806130178211,20.8806130178211,21.02379604162864,22.293496809607955
692,693,verse267,train,11,2,16592,16696,20652,20.8806130178211,22.293496809607955,22.293496809607955,20.8806130178211,22.045407685048602
693,694,verse267,train,12,2,20652,16592,21269,22.293496809607955,22.045407685048602,22.045407685048602,22.293496809607955,21.095023109728988
694,695,verse267,train,13,2,21269,20652,21992,22.045407685048602,21.095023109728988,21.095023109728988,22.045407685048602,21.213203435596427
695,696,verse267,train,14,2,21992,21269,22947,21.095023109728988,21.213203435596427,21.213203435596427,21.095023109728988,22.825424421026653
696,697,verse267,train,15,2,22947,21992,25113,21.213203435596427,22.825424421026653,22.825424421026653,21.213203435596427,22.494443758403985
697,698,verse267,train,16,2,25113,22947,26930,22.825424421026653,22.494443758403985,22.494443758403985,22.825424421026653,24.372115213907882
698,699,verse267,train,17,2,26930,25113,29130,22.494443758403985,24.372115213907882,24.372115213907882,22.494443758403985,27.676705006196094
699,700,verse267,train,18,2,29130,26930,33636,24.372115213907882,27.676705006196094,27.676705006196094,24.372115213907882,27.386127875258307
700,701,verse267,train,19,2,33636,29130,38085,27.676705006196094,27.386127875258307,27.386127875258307,27.676705006196094,27.09243436828813
701,702,verse267,train,20,3,38085,33636,44058,27.386127875258307,27.09243436828813,27.09243436828813,27.386127875258307,29.8496231131986
702,703,verse267,train,21,3,44058,38085,47989,27.09243436828813,29.8496231131986,29.8496231131986,27.09243436828813,28.071337695236398
703,704,verse267,train,22,3,47989,44058,50147,29.8496231131986,28.071337695236398,28.071337695236398,29.8496231131986,28.178005607210743
704,705,verse267,train,23,3,50147,47989,47439,28.071337695236398,28.178005607210743,28.178005607210743,28.071337695236398,
705,706,verse267,train,24,3,47439,50147,,28.178005607210743,,,28.178005607210743,
706,707,verse270,train,7,1,12341,,16563,,16.30950643030009,16.30950643030009,,19.44222209522358
707,708,verse270,train,8,2,16563,12341,17641,16.30950643030009,19.44222209522358,19.44222209522358,16.30950643030009,19.544820285692065
708,709,verse270,train,9,2,17641,16563,18097,19.44222209522358,19.544820285692065,19.544820285692065,19.44222209522358,20.83266665599966
709,710,verse270,train,10,2,18097,17641,17924,19.544820285692065,20.83266665599966,20.83266665599966,19.544820285692065,20.83266665599966
710,711,verse270,train,11,2,17924,18097,19277,20.83266665599966,20.83266665599966,20.83266665599966,20.83266665599966,21.307275752662516
